file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_3 26 26 0 26 728
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_4 28 27 324 13203 248062
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_5 -1 28 180000 4496485 35860123
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_6 34 29 141545 3518381 32987692
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_7 34 32 84400 1834899 19910894
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_8 32 31 8857 228399 3224454
../data/random_experiments_paper/n_25/set_2/triangulation/t_15 ../data/random_experiments_paper/n_25/set_2/triangulation/t_9 29 26 14676 408335 4403387
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_17 33 30 60504 1426865 14853359
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_18 31 29 9992 256720 3296641
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_19 29 28 795 27939 480439
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_2 29 26 1771 61378 815815
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_3 28 27 5556 155043 2133646
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_4 30 28 822 31350 465432
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_5 29 24 59557 1728902 13439466
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_6 37 32 73246 1909569 18109948
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_7 31 29 1978 65745 928958
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_8 23 21 303 14907 200301
../data/random_experiments_paper/n_25/set_2/triangulation/t_16 ../data/random_experiments_paper/n_25/set_2/triangulation/t_9 35 30 36589 1030216 9728054
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_18 29 25 59377 1624900 13077776
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_19 37 34 35934 857718 9985939
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_2 -1 32 180000 3761890 40750939
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_3 34 31 52120 1138049 14023841
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_4 29 28 243 10956 173382
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_5 33 29 44470 1260291 10615869
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_6 -1 33 180000 4419761 37450947
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_7 30 27 16108 439208 5206514
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_8 26 25 391 16995 267179
../data/random_experiments_paper/n_25/set_2/triangulation/t_17 ../data/random_experiments_paper/n_25/set_2/triangulation/t_9 32 31 6687 187396 2605976
../data/random_experiments_paper/n_25/set_2/triangulation/t_18 ../data/random_experiments_paper/n_25/set_2/triangulation/t_19 36 33 11277 301929 3806266
../data/random_experiments_paper/n_25/set_2/triangulation/t_18 ../data/random_experiments_paper/n_25/set_2/triangulation/t_2 -1 35 180000 4397486 34045939
../data/random_experiments_paper/n_25/set_2/triangulation/t_18 ../data/random_experiments_paper/n_25/set_2/triangulation/t_3 33 31 22166 604434 6629717
../data/random_experiments_paper/n_25/set_2/triangulation/t_18 ../data/random_experiments_paper/n_25/set_2/triangulation/t_4 -1 28 180000 5180515 33721911
