file1 file2 flip runtime closed open 
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_15 -1 180000 17172483 35224098
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_16 -1 180000 17138370 35596058
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 -1 180000 17128523 35115447
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 -1 180000 17107885 33445643
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 -1 180000 17300662 36128160
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 20 50842 5148800 12062252
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 17360513 35049186
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 22 120646 11914577 24233608
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 24 179091 17104962 34104214
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16664627 37020450
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 17408895 35438055
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17199278 35781163
../data/random_experiments_paper/n_20/set_5/triangulation/t_11 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17148754 34850883
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_13 -1 180000 17765509 35831849
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_14 19 31116 3388352 8196930
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_15 -1 180071 17630052 36614933
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_16 21 86113 8613054 19285475
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 19 40398 4319673 10353068
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 19 26858 3006596 7013486
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 22 130011 12966407 28526782
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 21 87165 8711804 19472115
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 17827571 36473440
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17694868 35636552
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17353549 35197500
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 19 56932 5756764 14312397
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 17778437 36701999
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17640418 37146102
../data/random_experiments_paper/n_20/set_5/triangulation/t_12 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17535016 36200993
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_14 -1 180000 17459944 35470808
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_15 22 98448 10154716 21554655
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_16 20 41142 4277954 10020076
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 -1 180000 17701375 36117381
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 -1 180000 17588237 33292011
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 20 49504 5243189 12045918
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 -1 180000 17350736 35773534
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 17920087 35328039
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17722611 34062219
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 23 95658 9677404 19644783
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16672227 36742183
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 22 79341 8415584 17929684
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 20 52730 5468296 12481741
../data/random_experiments_paper/n_20/set_5/triangulation/t_13 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17675463 35645159
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_15 -1 180000 17358734 36123088
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_16 -1 180000 17238234 36259880
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 22 116013 11223492 24586254
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 17 9056 1061934 2728877
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 -1 180000 17412742 36789840
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 -1 180000 17128880 36002406
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 17386457 35601827
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17407955 34971578
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 181313 17138838 34770529
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16673563 37219895
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 17564107 36199216
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17306817 36448100
../data/random_experiments_paper/n_20/set_5/triangulation/t_14 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17267512 35539963
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_16 -1 180000 17646399 37492933
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 -1 180000 17794651 37577290
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 -1 180000 17704886 35595421
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 19 31809 3495079 8619761
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 -1 180000 17563581 37253213
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 15 2433 325378 946266
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17739482 36099394
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17400673 35863939
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16793872 37792830
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 20 49498 5311482 12377303
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 23 177194 17446812 37163752
../data/random_experiments_paper/n_20/set_5/triangulation/t_15 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 22 111185 11098669 24201527
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 -1 180000 17227077 36613390
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 -1 180000 17174920 34856733
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 -1 180000 17400380 37454008
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 19 47285 4815402 11708869
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 21 83033 8272151 18342196
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17117220 35018184
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 18 16680 1845022 4668570
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 21 163836 15491817 35214609
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 21 88943 8916047 19930382
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17297269 37053726
../data/random_experiments_paper/n_20/set_5/triangulation/t_16 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17152555 36176120
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 -1 180000 17586391 35212457
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 17 11018 1278904 3461724
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 -1 180000 17409719 36835917
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 17560689 36177984
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17690436 35817183
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17325584 35457961
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 17 15401 1691973 4730231
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 20 37629 4013955 9604853
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17557703 37238083
../data/random_experiments_paper/n_20/set_5/triangulation/t_17 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 22 127773 12599505 27136144
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 -1 180000 17578846 36287517
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 -1 180000 17011654 34459589
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 18109665 34919904
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 18643240 34511696
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17841818 33890480
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16846439 36379408
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 18288209 36053432
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17412899 35449682
../data/random_experiments_paper/n_20/set_5/triangulation/t_18 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17826903 34995970
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 -1 180000 17493227 37864664
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 22 166092 16235548 34555101
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 17 10013 1186106 3122630
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17323365 36444151
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 21 128807 12463768 28920195
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 20 38941 4214769 10207120
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 15 4326 548818 1636137
../data/random_experiments_paper/n_20/set_5/triangulation/t_19 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 22 145731 14402408 31234795
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 -1 180000 16737325 34819819
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17025829 34723303
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 21 77532 7606127 16865331
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 19 62961 6195237 15462893
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 17017668 35567569
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 20 64667 6494012 15237303
../data/random_experiments_paper/n_20/set_5/triangulation/t_2 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 21 95215 9234531 20614024
../data/random_experiments_paper/n_20/set_5/triangulation/t_3 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 -1 180000 17754162 34970243
../data/random_experiments_paper/n_20/set_5/triangulation/t_3 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17433444 34860339
../data/random_experiments_paper/n_20/set_5/triangulation/t_3 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16754688 37091511
../data/random_experiments_paper/n_20/set_5/triangulation/t_3 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 18220518 37015594
../data/random_experiments_paper/n_20/set_5/triangulation/t_3 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17776315 37052280
../data/random_experiments_paper/n_20/set_5/triangulation/t_3 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17713327 36103685
../data/random_experiments_paper/n_20/set_5/triangulation/t_4 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 -1 180000 17912998 34714573
../data/random_experiments_paper/n_20/set_5/triangulation/t_4 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 -1 180000 16843243 36690745
../data/random_experiments_paper/n_20/set_5/triangulation/t_4 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 -1 180000 18581126 37195894
../data/random_experiments_paper/n_20/set_5/triangulation/t_4 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 21 54164 5790351 13124405
../data/random_experiments_paper/n_20/set_5/triangulation/t_4 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17940240 35596680
../data/random_experiments_paper/n_20/set_5/triangulation/t_5 ../data/random_experiments_paper/n_20/set_5/triangulation/t_6 18 24956 2596237 6851699
../data/random_experiments_paper/n_20/set_5/triangulation/t_5 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 23 109869 11171619 23465716
../data/random_experiments_paper/n_20/set_5/triangulation/t_5 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 22 93577 9234580 20324775
../data/random_experiments_paper/n_20/set_5/triangulation/t_5 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17453881 35140715
../data/random_experiments_paper/n_20/set_5/triangulation/t_6 ../data/random_experiments_paper/n_20/set_5/triangulation/t_7 15 6985 781549 2346834
../data/random_experiments_paper/n_20/set_5/triangulation/t_6 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 19 78751 7598907 18540447
../data/random_experiments_paper/n_20/set_5/triangulation/t_6 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 14 2628 326888 1084006
../data/random_experiments_paper/n_20/set_5/triangulation/t_7 ../data/random_experiments_paper/n_20/set_5/triangulation/t_8 -1 180000 17985258 37910125
../data/random_experiments_paper/n_20/set_5/triangulation/t_7 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 -1 180000 17962673 37137307
../data/random_experiments_paper/n_20/set_5/triangulation/t_8 ../data/random_experiments_paper/n_20/set_5/triangulation/t_9 18 19118 2092261 5406471
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_1 -1 180000 16333315 36332845
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_10 -1 180000 16419474 36502449
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_11 18 104290 9709419 23388010
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_12 -1 180000 16384343 36537360
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_13 16 29240 2895619 7985246
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_14 18 116479 10725026 25841026
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_15 -1 180000 16312377 36340471
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_16 13 3863 440740 1555273
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_17 -1 180000 16430112 38005782
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_18 -1 180000 16247962 36425391
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_19 -1 180000 16292752 36309566
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_2 17 44102 4261292 11430112
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_3 -1 180000 16336865 36485965
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_4 -1 180000 16294330 36826598
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_5 -1 180000 16184315 37957135
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_6 -1 180000 16327392 36279143
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_7 18 107725 10026568 24370655
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_8 17 42131 4071083 10762407
../data/random_experiments_paper/n_20/set_6/triangulation/t_0 ../data/random_experiments_paper/n_20/set_6/triangulation/t_9 16 23613 2426572 6997029
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_10 -1 180000 18481450 34885711
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_11 -1 180950 17484061 36211427
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_12 -1 180000 18547294 35163420
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_13 -1 180713 17597727 36211427
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_14 -1 181465 17217194 36211428
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_15 -1 180000 18416130 35123297
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_16 -1 180000 16674475 37617164
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_17 21 95289 9790431 22235074
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_18 -1 180000 18272439 35952853
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_19 -1 180000 18293169 34917122
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_2 -1 180000 17248916 36892530
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_3 24 136220 14150716 27334218
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_4 -1 180000 17569875 36277068
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_5 -1 180000 17426080 37473567
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_6 -1 180000 18315219 34385217
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_7 -1 180000 17419700 38630569
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_8 -1 180000 18216908 35647231
../data/random_experiments_paper/n_20/set_6/triangulation/t_1 ../data/random_experiments_paper/n_20/set_6/triangulation/t_9 -1 180000 17609151 37796569
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_11 -1 180000 18007008 36887753
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_12 22 66535 7462088 15100119
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_13 -1 180000 18083908 36946213
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_14 -1 180000 17559027 36607959
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_15 14 1100 168368 505168
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_16 14 3224 405577 1314421
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_17 17 9595 1154967 3077533
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_18 15 2554 363415 1012808
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_19 21 44996 5050974 10624596
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_2 -1 180000 17493017 37372830
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_3 -1 180000 18717292 35034472
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_4 -1 180000 18072662 37017332
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_5 -1 180000 17596530 37870554
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_6 -1 180000 18814117 34841156
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_7 18 18368 2103751 5484490
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_8 -1 180000 18474463 36035475
../data/random_experiments_paper/n_20/set_6/triangulation/t_10 ../data/random_experiments_paper/n_20/set_6/triangulation/t_9 21 151161 14812269 32745347
../data/random_experiments_paper/n_20/set_6/triangulation/t_11 ../data/random_experiments_paper/n_20/set_6/triangulation/t_12 -1 180000 17677260 36472274
../data/random_experiments_paper/n_20/set_6/triangulation/t_11 ../data/random_experiments_paper/n_20/set_6/triangulation/t_13 19 32503 3504152 8660998
../data/random_experiments_paper/n_20/set_6/triangulation/t_11 ../data/random_experiments_paper/n_20/set_6/triangulation/t_14 20 68576 6771669 16308241
../data/random_experiments_paper/n_20/set_6/triangulation/t_11 ../data/random_experiments_paper/n_20/set_6/triangulation/t_15 -1 180000 17449288 36312801
../data/random_experiments_paper/n_20/set_6/triangulation/t_11 ../data/random_experiments_paper/n_20/set_6/triangulation/t_16 19 71439 7065033 17918284
